t,x_foot,z_foot,phi_leg,phi_body,len_leg,ddt_x_foot,ddt_z_foot,ddt_phi_leg,ddt_phi_body,ddt_len_leg,fsm_state,u1,u2
3.0600000000e-01,-4.7532973237e-02,-6.1585343836e-03,6.5710619386e-02,-7.1531753788e-03,9.4951375355e-01,1.3964518837e-02,2.9120965945e-01,1.8905164124e-01,1.0285011212e-02,-3.2422743886e+00,0,0.0000000000e+00,5.8469975926e+00
3.0700000000e-01,-4.7519385380e-02,-5.8678637301e-03,6.5900464531e-02,-7.1425223533e-03,9.4626973734e-01,1.3203296948e-02,2.8911827747e-01,1.9058471073e-01,1.1018018849e-02,-3.2446926284e+00,0,0.0000000000e+00,5.8486429101e+00
3.0800000000e-01,-4.7506581811e-02,-5.5823486666e-03,6.6091677509e-02,-7.1311455634e-03,9.4302652473e-01,1.2396788774e-02,2.8090720485e-01,1.9178568674e-01,1.1732457007e-02,-3.2406759853e+00,0,0.0000000000e+00,5.8505607926e+00
3.0900000000e-01,-4.7494605282e-02,-5.3080711624e-03,6.6283922038e-02,-7.1190638062e-03,9.3979051254e-01,1.1550042963e-02,2.6666296525e-01,1.9264690279e-01,1.2427894105e-02,-3.2303117703e+00,0,0.0000000000e+00,5.8527353122e+00
3.1000000000e-01,-4.7483493534e-02,-5.0509932834e-03,6.6476856323e-02,-7.1062962385e-03,9.3656797664e-01,1.0668050392e-02,2.4653862188e-01,1.9316499987e-01,1.3104042571e-02,-3.2137543259e+00,0,0.0000000000e+00,5.8551480214e+00
3.1100000000e-01,-4.7473279301e-02,-4.8168914389e-03,6.6670137354e-02,-7.0928622313e-03,9.3336500572e-01,9.7558536527e-03,2.2075208680e-01,1.9334089638e-01,1.3760762315e-02,-3.1912233249e+00,0,0.0000000000e+00,5.8577782015e+00
3.1200000000e-01,-4.7463990216e-02,-4.6112926764e-03,6.6863425158e-02,-7.0787812207e-03,9.3018743712e-01,8.8186200844e-03,1.8958371736e-01,1.9317974198e-01,1.4398063512e-02,-3.1630013497e+00,0,0.0000000000e+00,5.8606031173e+00
3.1300000000e-01,-4.7455648663e-02,-4.4394137259e-03,6.7056387000e-02,-7.0640725568e-03,9.2704079542e-01,7.8616839493e-03,1.5337322656e-01,1.9269084773e-01,1.5016108373e-02,-3.1294307778e+00,0,0.0000000000e+00,5.8635982829e+00
3.1400000000e-01,-4.7448271602e-02,-4.3061034626e-03,6.7248701497e-02,-7.0487553511e-03,9.2393023445e-01,6.8905622633e-03,1.1251594154e-01,1.9188758676e-01,1.5615211634e-02,-3.0909100109e+00,0,0.0000000000e+00,5.8667377404e+00
3.1500000000e-01,-4.7441870385e-02,-4.2157894207e-03,6.7440062616e-02,-7.0328483245e-03,9.2086048346e-01,5.9109480267e-03,6.7458451565e-02,1.9078726093e-01,1.6195839517e-02,-3.0478890871e+00,0,0.0000000000e+00,5.8699943521e+00
3.1600000000e-01,-4.7436450595e-02,-4.1724289438e-03,6.7630183519e-02,-7.0163696569e-03,9.1783579788e-01,4.9286841115e-03,1.8693693737e-02,1.8941093052e-01,1.6758607007e-02,-3.0008647266e+00,0,0.0000000000e+00,5.8733401073e+00
3.1700000000e-01,-4.7432002114e-02,-4.1788332189e-03,6.7818832995e-02,-6.9993357763e-03,9.1485928381e-01,3.9948692436e-03,-3.0305280486e-02,1.8793612558e-01,1.7309244510e-02,-2.9533104907e+00,0,0.0000000000e+00,5.8766741734e+00
3.1800000000e-01,-4.7428396706e-02,-4.2295998023e-03,6.8006212946e-02,-6.9817490016e-03,9.1192583936e-01,3.2425012269e-03,-6.9681260716e-02,1.8689726132e-01,1.7865270590e-02,-2.9150750159e+00,0,0.0000000000e+00,5.8797492624e+00
3.1900000000e-01,-4.7425473281e-02,-4.3154249911e-03,6.8192763595e-02,-6.9636036546e-03,9.0902646387e-01,2.6216017957e-03,-1.0076872928e-01,1.8626505984e-01,1.8426027257e-02,-2.8848270048e+00,0,0.0000000000e+00,5.8826074089e+00
3.2000000000e-01,-4.7423125603e-02,-4.4289858766e-03,6.8378856090e-02,-6.9448960400e-03,9.0615413355e-01,2.0844480105e-03,-1.2542053122e-01,1.8597063024e-01,1.8989502492e-02,-2.8607173634e+00,0,0.0000000000e+00,5.8853060753e+00
3.2100000000e-01,-4.7421287650e-02,-4.5645938902e-03,6.8564798797e-02,-6.9256243060e-03,9.0330345550e-01,1.5975841277e-03,-1.4507026527e-01,1.8595694888e-01,1.9554012754e-02,-2.8413156974e+00,0,0.0000000000e+00,5.8878933644e+00
3.2200000000e-01,-4.7419921408e-02,-4.7178250896e-03,6.8750848170e-02,-6.9057881408e-03,9.0047029844e-01,1.1379069912e-03,-1.6082732158e-01,1.8617691734e-01,2.0118153758e-02,-2.8255153569e+00,0,0.0000000000e+00,5.8904095275e+00
3.2300000000e-01,-4.7419008027e-02,-4.8852342502e-03,6.8937217822e-02,-6.8853885157e-03,8.9765150731e-01,6.8977224600e-04,-1.7355036560e-01,1.8659170862e-01,2.0680757328e-02,-2.8124600246e+00,0,0.0000000000e+00,5.8928882541e+00
3.2400000000e-01,-4.7418541493e-02,-5.0641337539e-03,6.9124086085e-02,-6.8644274678e-03,8.9484468246e-01,2.4286449216e-04,-1.8390415730e-01,1.8716936738e-01,2.1240854009e-02,-2.8014869603e+00,0,0.0000000000e+00,5.8953577664e+00
3.2500000000e-01,-4.7418524109e-02,-5.2524225825e-03,6.9311602269e-02,-6.8429079179e-03,8.9204800896e-01,-2.0936273651e-04,-1.9240348594e-01,1.8788363152e-01,2.1797640940e-02,-2.7920831206e+00,0,0.0000000000e+00,5.8978417437e+00
3.2600000000e-01,-4.7418963331e-02,-5.4484540525e-03,6.9499891847e-02,-6.8208335182e-03,8.8926012459e-01,-6.7082340913e-04,-1.9944714264e-01,1.8871294445e-01,2.2350454483e-02,-2.7838512338e+00,0,0.0000000000e+00,5.9003600990e+00
3.2700000000e-01,-4.7419869567e-02,-5.6509335094e-03,6.9689060743e-02,-6.7982085246e-03,8.8648001773e-01,-1.1436217045e-03,-2.0534419029e-01,1.8963963053e-01,2.2898747016e-02,-2.7764835696e+00,0,0.0000000000e+00,5.9029296291e+00
3.2800000000e-01,-4.7421254678e-02,-5.8588391862e-03,6.9879198849e-02,-6.7750376907e-03,8.8370694841e-01,-1.6286432649e-03,-2.1033427786e-01,1.9064920891e-01,2.3442067374e-02,-2.7697416597e+00,0,0.0000000000e+00,5.9055645567e+00
3.2900000000e-01,-4.7423130983e-02,-6.0713609772e-03,7.0070382934e-02,-6.7513261805e-03,8.8094038717e-01,-2.1259764362e-03,-2.1460334957e-01,1.9172982434e-01,2.3980044430e-02,-2.7634406168e+00,0,0.0000000000e+00,5.9082769807e+00
3.3000000000e-01,-4.7425510620e-02,-6.2878530651e-03,7.0262679026e-02,-6.7270794946e-03,8.7817996788e-01,-2.6352092291e-03,-2.1829579342e-01,1.9287177623e-01,2.4512373356e-02,-2.7574370109e+00,0,0.0000000000e+00,5.9110772508e+00
3.3100000000e-01,-4.7428405153e-02,-6.5077972608e-03,7.0456144361e-02,-6.7023034102e-03,8.7542545108e-01,-3.1556359349e-03,-2.2152383637e-01,1.9406712980e-01,2.5038804175e-02,-2.7516194944e+00,0,0.0000000000e+00,5.9139742759e+00
3.3200000000e-01,-4.7431825355e-02,-6.7307746297e-03,7.0650828988e-02,-6.6770039311e-03,8.7267669574e-01,-3.6863984830e-03,-2.2437481062e-01,1.9530939580e-01,2.5559132230e-02,-2.7459015526e+00,0,0.0000000000e+00,5.9169757803e+00
3.3300000000e-01,-4.7435781106e-02,-6.9564435257e-03,7.0846777079e-02,-6.6511872465e-03,8.6993363732e-01,-4.2265810149e-03,-2.2691677349e-01,1.9659326700e-01,2.6073190286e-02,-2.7402158984e+00,0,0.0000000000e+00,5.9200885136e+00
3.3400000000e-01,-4.7440281367e-02,-7.1845225821e-03,7.1044027997e-02,-6.6248596969e-03,8.6719627081e-01,-4.7752712213e-03,-2.2920285444e-01,1.9791440190e-01,2.6580841984e-02,-2.7345101372e+00,0,0.0000000000e+00,5.9233184245e+00
3.3500000000e-01,-4.7445334206e-02,-7.4147775357e-03,7.1242617169e-02,-6.5980277461e-03,8.6446463757e-01,-5.3315983259e-03,-2.3127461750e-01,1.9926924732e-01,2.7081976433e-02,-2.7287434137e+00,0,0.0000000000e+00,5.9266708031e+00
3.3600000000e-01,-4.7450946851e-02,-7.6470110173e-03,7.1442576804e-02,-6.5706979576e-03,8.6173881517e-01,-5.8947548866e-03,-2.3316466254e-01,2.0065489309e-01,2.7576503744e-02,-2.7228838196e+00,0,0.0000000000e+00,5.9301503978e+00
3.3700000000e-01,-4.7457125757e-02,-7.8810546361e-03,7.1643936470e-02,-6.5428769764e-03,8.5901890946e-01,-6.4640075836e-03,-2.3489863777e-01,2.0206895323e-01,2.8064351348e-02,-2.7169063872e+00,0,0.0000000000e+00,5.9337615115e+00
3.3800000000e-01,-4.7463876688e-02,-8.1167628400e-03,7.1846723569e-02,-6.5145715123e-03,8.5630504847e-01,-7.0387006890e-03,-2.3649679692e-01,2.0350946872e-01,2.8545460970e-02,-2.7107915384e+00,0,0.0000000000e+00,5.9375080800e+00
3.3900000000e-01,-4.7471204786e-02,-8.3540081486e-03,7.2050963727e-02,-6.4857883274e-03,8.5359737761e-01,-7.6182548379e-03,-2.3797520436e-01,2.0497482819e-01,2.9019786131e-02,-2.7045238835e+00,0,0.0000000000e+00,5.9413937366e+00
3.4000000000e-01,-4.7479114655e-02,-8.5926774501e-03,7.2256681101e-02,-6.4565342252e-03,8.5089605599e-01,-8.2021629334e-03,-2.3934666782e-01,2.0646370311e-01,2.9487290098e-02,-2.6980912930e+00,0,0.0000000000e+00,5.9454218649e+00
3.4100000000e-01,-4.7487610422e-02,-8.8326691211e-03,7.2463898640e-02,-6.4268160420e-03,8.4820125351e-01,-8.7899844512e-03,-2.4062146053e-01,2.0797499499e-01,2.9947944205e-02,-2.6914841781e+00,0,0.0000000000e+00,5.9495956413e+00
3.4200000000e-01,-4.7496695807e-02,-9.0738907831e-03,7.2672638293e-02,-6.3966406389e-03,8.4551314866e-01,-9.3813389995e-03,-2.4180788036e-01,2.0950779223e-01,3.0401726465e-02,-2.6846949346e+00,0,0.0000000000e+00,5.9539180709e+00
3.4300000000e-01,-4.7506374174e-02,-9.3162575531e-03,7.2882921173e-02,-6.3660148967e-03,8.4283192670e-01,-9.9758996994e-03,-2.4291268296e-01,2.1106133505e-01,3.0848620436e-02,-2.6777175113e+00,0,0.0000000000e+00,5.9583920160e+00
3.4400000000e-01,-4.7516648586e-02,-9.5596906765e-03,7.3094767699e-02,-6.3349457097e-03,8.4015777831e-01,-1.0573386744e-02,-2.4394141743e-01,2.1263498688e-01,3.1288614288e-02,-2.6705470767e+00,0,0.0000000000e+00,5.9630202195e+00
3.4500000000e-01,-4.7527521847e-02,-9.8041164552e-03,7.3308197703e-02,-6.3034399823e-03,8.3749089851e-01,-1.1173561351e-02,-2.4489868650e-01,2.1422821099e-01,3.1721700039e-02,-2.6631797601e+00,0,0.0000000000e+00,5.9678053245e+00
3.4600000000e-01,-4.7538996541e-02,-1.0049465407e-02,7.3523230524e-02,-6.2715046254e-03,8.3483148579e-01,-1.1776220227e-02,-2.4578834837e-01,2.1584055153e-01,3.2147872925e-02,-2.6556124506e+00,0,0.0000000000e+00,5.9727498892e+00
3.4700000000e-01,-4.7551075062e-02,-1.0295671604e-02,7.3739885079e-02,-6.2391465530e-03,8.3217974145e-01,-1.2381190586e-02,-2.4661367338e-01,2.1747161803e-01,3.2567130883e-02,-2.6478426420e+00,0,0.0000000000e+00,5.9778564006e+00
3.4800000000e-01,-4.7563759647e-02,-1.0542672145e-02,7.3958179920e-02,-6.2063726801e-03,8.2953586903e-01,-1.2988325744e-02,-2.4737746573e-01,2.1912107280e-01,3.2979474126e-02,-2.6398683116e+00,0,0.0000000000e+00,5.9831272841e+00
3.4900000000e-01,-4.7577052397e-02,-1.0790406740e-02,7.4178133285e-02,-6.1731899205e-03,8.2690007389e-01,-1.3597501246e-02,-2.4808215811e-01,2.2078862063e-01,3.3384904796e-02,-2.6316878260e+00,0,0.0000000000e+00,5.9885649125e+00
3.5000000000e-01,-4.7590955297e-02,-1.1038817380e-02,7.4399763134e-02,-6.1396051850e-03,8.2427256288e-01,-1.4208611512e-02,-2.4872988542e-01,2.2247400039e-01,3.3783426670e-02,-2.6232998685e+00,0,0.0000000000e+00,5.9941716128e+00
3.5100000000e-01,-4.7605470238e-02,-1.1287848065e-02,7.4623087181e-02,-6.1056253799e-03,8.2165354401e-01,-1.4821566939e-02,-2.4932254220e-01,2.2417697822e-01,3.4175044929e-02,-2.6147033815e+00,0,0.0000000000e+00,5.9999496716e+00
3.5200000000e-01,-4.7620599024e-02,-1.1537444587e-02,7.4848122915e-02,-6.0712574057e-03,8.1904322626e-01,-1.5436291421e-02,-2.4986182758e-01,2.2589734189e-01,3.4559765955e-02,-2.6058975227e+00,0,0.0000000000e+00,6.0059013401e+00
3.5300000000e-01,-4.7636343391e-02,-1.1787554357e-02,7.5074887623e-02,-6.0365081561e-03,8.1644181933e-01,-1.6052720233e-02,-2.5034928038e-01,2.2763489625e-01,3.4937597169e-02,-2.5968816293e+00,0,0.0000000000e+00,6.0120288376e+00
3.5400000000e-01,-4.7652705017e-02,-1.2038126256e-02,7.5303398405e-02,-6.0013845167e-03,8.1384953353e-01,-1.6670798235e-02,-2.5078630675e-01,2.2938945950e-01,3.5308546899e-02,-2.5876551915e+00,0,0.0000000000e+00,6.0183343544e+00
3.5500000000e-01,-4.7669685525e-02,-1.2289110513e-02,7.5533672183e-02,-5.9658933645e-03,8.1126657961e-01,-1.7290478355e-02,-2.5117420185e-01,2.3116086009e-01,3.5672624260e-02,-2.5782178307e+00,0,0.0000000000e+00,6.0248200545e+00
3.5600000000e-01,-4.7687286497e-02,-1.2540458604e-02,7.5765725711e-02,-5.9300415671e-03,8.0869316862e-01,-1.7911720312e-02,-2.5151416711e-01,2.3294893421e-01,3.6029839064e-02,-2.5685692823e+00,0,0.0000000000e+00,6.0314880774e+00
3.5700000000e-01,-4.7705509477e-02,-1.2792123167e-02,7.5999575584e-02,-5.8938359819e-03,8.0612951185e-01,-1.8534489533e-02,-2.5180732378e-01,2.3475352373e-01,3.6380201739e-02,-2.5587093822e+00,0,0.0000000000e+00,6.0383405400e+00
3.5800000000e-01,-4.7724355977e-02,-1.3044057924e-02,7.6235238239e-02,-5.8572834554e-03,8.0357582069e-01,-1.9158756259e-02,-2.5205472394e-01,2.3657447450e-01,3.6723723256e-02,-2.5486380563e+00,0,0.0000000000e+00,6.0453795374e+00
3.5900000000e-01,-4.7743827482e-02,-1.3296217619e-02,7.6472729963e-02,-5.8203908233e-03,8.0103230656e-01,-1.9784494788e-02,-2.5225735913e-01,2.3841163486e-01,3.7060415079e-02,-2.5383553117e+00,0,0.0000000000e+00,6.0526071445e+00
3.6000000000e-01,-4.7763925452e-02,-1.3548557961e-02,7.6712066889e-02,-5.7831649092e-03,7.9849918086e-01,-2.0411682844e-02,-2.5241616755e-01,2.4026485458e-01,3.7390289110e-02,-2.5278612294e+00,0,0.0000000000e+00,6.0600254164e+00
3.6100000000e-01,-4.7784651327e-02,-1.3801035571e-02,7.6953265002e-02,-5.7456125249e-03,7.9597665485e-01,-2.1040301049e-02,-2.5253203973e-01,2.4213398378e-01,3.7713357646e-02,-2.5171559589e+00,0,0.0000000000e+00,6.0676363892e+00
3.6200000000e-01,-4.7806006528e-02,-1.4053607941e-02,7.7196340136e-02,-5.7077404695e-03,7.9346493962e-01,-2.1670332490e-02,-2.5260582336e-01,2.4401887217e-01,3.8029633344e-02,-2.5062397134e+00,0,0.0000000000e+00,6.0754420805e+00
3.6300000000e-01,-4.7827992460e-02,-1.4306233390e-02,7.7441307975e-02,-5.6695555295e-03,7.9096424601e-01,-2.2301762347e-02,-2.5263832720e-01,2.4591936833e-01,3.8339129186e-02,-2.4951127658e+00,0,0.0000000000e+00,6.0834444897e+00
3.6400000000e-01,-4.7850610517e-02,-1.4558871026e-02,7.7688184050e-02,-5.6310644780e-03,7.8847478457e-01,-2.2934577595e-02,-2.5263032441e-01,2.4783531916e-01,3.8641858452e-02,-2.4837754453e+00,0,0.0000000000e+00,6.0916455987e+00
3.6500000000e-01,-4.7873862076e-02,-1.4811480717e-02,7.7936983739e-02,-5.5922740748e-03,7.8599676547e-01,-2.3568766745e-02,-2.5258255534e-01,2.4976656936e-01,3.8937834691e-02,-2.4722281350e+00,0,0.0000000000e+00,6.1000473713e+00
3.6600000000e-01,-4.7897748507e-02,-1.5064023053e-02,7.8187722261e-02,-5.5531910662e-03,7.8353039850e-01,-2.4204319638e-02,-2.5249572997e-01,2.5171296102e-01,3.9227071697e-02,-2.4604712688e+00,0,0.0000000000e+00,6.1086517541e+00
3.6700000000e-01,-4.7922271169e-02,-1.5316459322e-02,7.8440414679e-02,-5.5138221844e-03,7.8107589297e-01,-2.4841227264e-02,-2.5237053000e-01,2.5367433324e-01,3.9509583493e-02,-2.4485053298e+00,0,0.0000000000e+00,6.1174606762e+00
3.6800000000e-01,-4.7947431413e-02,-1.5568751478e-02,7.8695075891e-02,-5.4741741474e-03,7.7863345770e-01,-2.5479481618e-02,-2.5220761068e-01,2.5565052184e-01,3.9785384304e-02,-2.4363308483e+00,0,0.0000000000e+00,6.1264760494e+00
3.6900000000e-01,-4.7973230581e-02,-1.5820862119e-02,7.8951720630e-02,-5.4342536591e-03,7.7620330094e-01,-2.6119075574e-02,-2.5200760247e-01,2.5764135908e-01,4.0054488543e-02,-2.4239484000e+00,0,0.0000000000e+00,6.1356997680e+00
3.7000000000e-01,-4.7999670010e-02,-1.6072754461e-02,7.9210363459e-02,-5.3940674088e-03,7.7378563036e-01,-2.6760002780e-02,-2.5177111245e-01,2.5964667338e-01,4.0316910793e-02,-2.4113586046e+00,0,0.0000000000e+00,6.1451337089e+00
3.7100000000e-01,-4.8026751031e-02,-1.6324392318e-02,7.9471018768e-02,-5.3536220711e-03,7.7138065297e-01,-2.7402257573e-02,-2.5149872572e-01,2.6166628916e-01,4.0572665792e-02,-2.3985621245e+00,0,0.0000000000e+00,6.1547797314e+00
3.7200000000e-01,-4.8054474969e-02,-1.6575740077e-02,7.9733700768e-02,-5.3129243058e-03,7.6898857512e-01,-2.8045834900e-02,-2.5119100655e-01,2.6370002662e-01,4.0821768414e-02,-2.3855596633e+00,0,0.0000000000e+00,6.1646396773e+00
3.7300000000e-01,-4.8082843143e-02,-1.6826762678e-02,7.9998423490e-02,-5.2719807578e-03,7.6660960240e-01,-2.8690730256e-02,-2.5084849950e-01,2.6574770154e-01,4.1064233661e-02,-2.3723519647e+00,0,0.0000000000e+00,6.1747153705e+00
3.7400000000e-01,-4.8111856869e-02,-1.7077425598e-02,8.0265200777e-02,-5.2307980569e-03,7.6424393968e-01,-2.9336939626e-02,-2.5047173047e-01,2.6780912519e-01,4.1300076645e-02,-2.3589398118e+00,0,0.0000000000e+00,6.1850086172e+00
3.7500000000e-01,-4.8141517461e-02,-1.7327694831e-02,8.0534046282e-02,-5.1893828179e-03,7.6189179100e-01,-2.9984459436e-02,-2.5006120765e-01,2.6988410411e-01,4.1529312575e-02,-2.3453240253e+00,0,0.0000000000e+00,6.1955212052e+00
3.7600000000e-01,-4.8171826226e-02,-1.7577536871e-02,8.0804973460e-02,-5.1477416400e-03,7.5955335956e-01,-3.0633286510e-02,-2.4961742240e-01,2.7197244004e-01,4.1751956746e-02,-2.3315054633e+00,0,0.0000000000e+00,6.2062549043e+00
3.7700000000e-01,-4.8202784471e-02,-1.7826918693e-02,8.1077995568e-02,-5.1058811075e-03,7.5722884770e-01,-3.1283418031e-02,-2.4914085011e-01,2.7407392978e-01,4.1968024529e-02,-2.3174850198e+00,0,0.0000000000e+00,6.2172114658e+00
3.7800000000e-01,-4.8234393498e-02,-1.8075807742e-02,8.1353125656e-02,-5.0638077889e-03,7.5491845684e-01,-3.1934851502e-02,-2.4863195096e-01,2.7618836504e-01,4.2177531355e-02,-2.3032636243e+00,0,0.0000000000e+00,6.2283926222e+00
3.7900000000e-01,-4.8266654609e-02,-1.8324171915e-02,8.1630376564e-02,-5.0215282375e-03,7.5262238745e-01,-3.2587584717e-02,-2.4809117071e-01,2.7831553240e-01,4.2380492710e-02,-2.2888422406e+00,0,0.0000000000e+00,6.2398000873e+00
3.8000000000e-01,-4.8299569102e-02,-1.8571979548e-02,8.1909760913e-02,-4.9790489910e-03,7.5034083902e-01,-3.3241615723e-02,-2.4751894138e-01,2.8045521317e-01,4.2576924119e-02,-2.2742218661e+00,0,0.0000000000e+00,6.2514355554e+00
3.8100000000e-01,-4.8333138275e-02,-1.8819199402e-02,8.2191291107e-02,-4.9363765716e-03,7.4807401003e-01,-3.3896942797e-02,-2.4691568194e-01,2.8260718329e-01,4.2766841139e-02,-2.2594035311e+00,0,0.0000000000e+00,6.2633007017e+00
3.8200000000e-01,-4.8367363422e-02,-1.9065800653e-02,8.2474979320e-02,-4.8935174858e-03,7.4582209792e-01,-3.4553564411e-02,-2.4628179893e-01,2.8477121329e-01,4.2950259349e-02,-2.2443882982e+00,0,0.0000000000e+00,6.2753971816e+00
3.8300000000e-01,-4.8402245837e-02,-1.9311752874e-02,8.2760837495e-02,-4.8504782247e-03,7.4358529903e-01,-3.5211479206e-02,-2.4561768708e-01,2.8694706815e-01,4.3127194343e-02,-2.2291772612e+00,0,0.0000000000e+00,6.2877266307e+00
3.8400000000e-01,-4.8437786813e-02,-1.9557026029e-02,8.3048877337e-02,-4.8072652638e-03,7.4136380861e-01,-3.5870685963e-02,-2.4492372992e-01,2.8913450729e-01,4.3297661718e-02,-2.2137715447e+00,0,0.0000000000e+00,6.3002906641e+00
3.8500000000e-01,-4.8473987641e-02,-1.9801590460e-02,8.3339110308e-02,-4.7638850627e-03,7.3915782077e-01,-3.6531183572e-02,-2.4420030026e-01,2.9133328445e-01,4.3461677066e-02,-2.1981723033e+00,0,0.0000000000e+00,6.3130908765e+00
3.8600000000e-01,-4.8510849612e-02,-2.0045416878e-02,8.3631547620e-02,-4.7203440659e-03,7.3696752844e-01,-3.7192971007e-02,-2.4344776079e-01,2.9354314761e-01,4.3619255970e-02,-2.1823807212e+00,0,0.0000000000e+00,6.3261288418e+00
3.8700000000e-01,-4.8548374015e-02,-2.0288476348e-02,8.3926200231e-02,-4.6766487018e-03,7.3479312336e-01,-3.7856047295e-02,-2.4266646457e-01,2.9576383901e-01,4.3770413992e-02,-2.1663980114e+00,0,0.0000000000e+00,6.3394061127e+00
3.8800000000e-01,-4.8586562138e-02,-2.0530740289e-02,8.4223078837e-02,-4.6328053837e-03,7.3263479603e-01,-3.8520411485e-02,-2.4185675547e-01,2.9799509498e-01,4.3915166670e-02,-2.1502254149e+00,0,0.0000000000e+00,6.3529242203e+00
3.8900000000e-01,-4.8625415269e-02,-2.0772180453e-02,8.4522193870e-02,-4.5888205090e-03,7.3049273572e-01,-3.9186062618e-02,-2.4101896868e-01,3.0023664599e-01,4.4053529511e-02,-2.1338642005e+00,0,0.0000000000e+00,6.3666846739e+00
3.9000000000e-01,-4.8664934694e-02,-2.1012768930e-02,8.4823555486e-02,-4.5447004601e-03,7.2836713038e-01,-3.9852999698e-02,-2.4015343114e-01,3.0248821652e-01,4.4185517981e-02,-2.1173156643e+00,0,0.0000000000e+00,6.3806889607e+00
3.9100000000e-01,-4.8705121699e-02,-2.1252478126e-02,8.5127173565e-02,-4.5004516033e-03,7.2625816670e-01,-4.0521221657e-02,-2.3926046195e-01,3.0474952506e-01,4.4311147507e-02,-2.1005811284e+00,0,0.0000000000e+00,6.3949385453e+00
3.9200000000e-01,-4.8745977568e-02,-2.1491280768e-02,8.5433057702e-02,-4.4560802901e-03,7.2416602999e-01,-4.1190727322e-02,-2.3834037276e-01,3.0702028404e-01,4.4430433465e-02,-2.0836619414e+00,0,0.0000000000e+00,6.4094348692e+00
3.9300000000e-01,-4.8787503583e-02,-2.1729149889e-02,8.5741217201e-02,-4.4115928564e-03,7.2209090421e-01,-4.1861515385e-02,-2.3739346819e-01,3.0930019981e-01,4.4543391180e-02,-2.0665594772e+00,0,0.0000000000e+00,6.4241793508e+00
3.9400000000e-01,-4.8829701028e-02,-2.1966058821e-02,8.6051661069e-02,-4.3669956226e-03,7.2003297196e-01,-4.2533584362e-02,-2.3642004620e-01,3.1158897259e-01,4.4650035921e-02,-2.0492751346e+00,0,0.0000000000e+00,6.4391733847e+00
3.9500000000e-01,-4.8872571181e-02,-2.2201981195e-02,8.6364398010e-02,-4.3222948943e-03,7.1799241440e-01,-4.3206932562e-02,-2.3542039840e-01,3.1388629646e-01,4.4750382899e-02,-2.0318103371e+00,0,0.0000000000e+00,6.4544183414e+00
3.9600000000e-01,-4.8916115321e-02,-2.2436890928e-02,8.6679436422e-02,-4.2774969615e-03,7.1596941125e-01,-4.3881558047e-02,-2.3439481042e-01,3.1619185930e-01,4.4844447261e-02,-2.0141665321e+00,0,0.0000000000e+00,6.4699155669e+00
3.9700000000e-01,-4.8960334724e-02,-2.2670762220e-02,8.6996784383e-02,-4.2326080994e-03,7.1396414081e-01,-4.4557458594e-02,-2.3334356224e-01,3.1850534278e-01,4.4932244091e-02,-1.9963451906e+00,0,0.0000000000e+00,6.4856663822e+00
3.9800000000e-01,-4.9005230664e-02,-2.2903569549e-02,8.7316449652e-02,-4.1876345679e-03,7.1197677985e-01,-4.5234631657e-02,-2.3226692848e-01,3.2082642237e-01,4.5013788407e-02,-1.9783478067e+00,0,0.0000000000e+00,6.5016720830e+00
3.9900000000e-01,-4.9050804412e-02,-2.3135287663e-02,8.7638439661e-02,-4.1425826121e-03,7.1000750366e-01,-4.5913074327e-02,-2.3116517870e-01,3.2315476725e-01,4.5089095164e-02,-1.9601758973e+00,0,0.0000000000e+00,6.5179339390e+00
4.0000000000e-01,-4.9097057237e-02,-2.3365891581e-02,8.7962761508e-02,-4.0974584622e-03,7.0805648600e-01,-4.6592783286e-02,-2.3003857771e-01,3.2549004039e-01,4.5158179245e-02,-1.9418310014e+00,0,0.0000000000e+00,6.5344531937e+00
4.0100000000e-01,-4.9143990402e-02,-2.3595356581e-02,8.8289421948e-02,-4.0522683333e-03,7.0612389909e-01,-4.7273754772e-02,-2.2888738578e-01,3.2783189845e-01,4.5221055472e-02,-1.9233146799e+00,0,0.0000000000e+00,6.5512310640e+00
4.0200000000e-01,-4.9191605168e-02,-2.3823658200e-02,8.8618427393e-02,-4.0070184259e-03,7.0420991354e-01,-4.7955984528e-02,-2.2771185898e-01,3.3017999185e-01,4.5277738598e-02,-1.9046285152e+00,0,0.0000000000e+00,6.5682687394e+00
