t,x_foot,z_foot,phi_leg,phi_body,len_leg,ddt_x_foot,ddt_z_foot,ddt_phi_leg,ddt_phi_body,ddt_len_leg,fsm_state,u1,u2
6.5056092951e-01,-7.3302259660e-02,-6.8522789375e-03,1.9655558346e-01,-7.5858106546e-04,9.3794222884e-01,-2.8036540341e-03,5.2890773554e-01,2.5009342011e-01,2.1435694321e-02,2.6621546686e+00,1,0.0000000000e+00,1.4533920505e+01
6.5248035401e-01,-7.3305367561e-02,-5.8486516723e-03,1.9702880467e-01,-7.1485038440e-04,9.4305625445e-01,-4.4205800191e-04,5.1526107256e-01,2.4271341987e-01,2.4133748955e-02,2.6679480413e+00,1,0.0000000000e+00,1.4522381674e+01
6.5410472037e-01,-7.3304472238e-02,-5.0260658692e-03,1.9741709804e-01,-6.7378361623e-04,9.4739834057e-01,1.5467234164e-03,4.9648392516e-01,2.3518098081e-01,2.6432220314e-02,2.6791659579e+00,1,0.0000000000e+00,1.4510866591e+01
6.5575935112e-01,-7.3300216897e-02,-4.2247423974e-03,1.9779909870e-01,-6.2809935041e-04,9.5184458056e-01,3.6053042519e-03,4.7110146193e-01,2.2637146722e-01,2.8790917990e-02,2.6959850365e+00,1,0.0000000000e+00,1.4497283536e+01
6.5727537253e-01,-7.3293286222e-02,-3.5313529676e-03,1.9813557800e-01,-5.8280168173e-04,9.5594612776e-01,5.5491931865e-03,4.4291877791e-01,2.1739093742e-01,3.0971067825e-02,2.7155577714e+00,1,0.0000000000e+00,1.4483022585e+01
6.5870124426e-01,-7.3284029202e-02,-2.9209398531e-03,1.9843911059e-01,-5.3716709298e-04,9.5983312683e-01,7.4479293504e-03,4.1273792581e-01,2.0825777784e-01,3.3041932338e-02,2.7369770519e+00,1,0.0000000000e+00,1.4467879373e+01
6.6007057288e-01,-7.3272537947e-02,-2.3772156405e-03,1.9871797556e-01,-4.9054767843e-04,9.6359629193e-01,9.3495777759e-03,3.8101413469e-01,1.9896880724e-01,3.5052920884e-02,2.7596855587e+00,1,0.0000000000e+00,1.4451636505e+01
6.6140058719e-01,-7.3258828802e-02,-1.8920790837e-03,1.9897639166e-01,-4.4261447212e-04,9.6728219706e-01,1.1279765507e-02,3.4823485888e-01,1.8957023744e-01,3.7030632746e-02,2.7831498144e+00,1,0.0000000000e+00,1.4434162054e+01
6.6270177005e-01,-7.3242876826e-02,-1.4605537427e-03,1.9921693374e-01,-3.9315766829e-04,9.7091896037e-01,1.3254000139e-02,3.1488565430e-01,1.8012633848e-01,3.8992304900e-02,2.8068592864e+00,1,0.0000000000e+00,1.4415359107e+01
6.6398151548e-01,-7.3224626382e-02,-1.0789472190e-03,1.9944143032e-01,-3.4200744402e-04,9.7452605787e-01,1.5282557833e-02,2.8143405309e-01,1.7070680320e-01,4.0950938786e-02,2.8303285127e+00,1,0.0000000000e+00,1.4395144309e+01
6.6524560079e-01,-7.3203996001e-02,-7.4413874343e-04,1.9965132123e-01,-2.8900258884e-04,9.7811829655e-01,1.7372575470e-02,2.4832678275e-01,1.6138222219e-01,4.2917371014e-02,2.8530944312e+00,1,0.0000000000e+00,1.4373438915e+01
6.6649892178e-01,-7.3180879829e-02,-4.5324880691e-04,1.9984783042e-01,-2.3397380138e-04,9.8170781435e-01,1.9529177224e-02,2.1599034987e-01,1.5222212391e-01,4.4901325932e-02,2.8747129454e+00,1,0.0000000000e+00,1.4350163463e+01
6.6774593335e-01,-7.3155146411e-02,-2.0346567386e-04,2.0003206199e-01,-1.7673157293e-04,9.8530528987e-01,2.1756210674e-02,1.8483269990e-01,1.4329401523e-01,4.6912074902e-02,2.8947552280e+00,1,0.0000000000e+00,1.4325233262e+01
6.6881053011e-01,-7.3130944993e-02,-2.0332614043e-05,2.0018065162e-01,-1.2586145261e-04,9.8839546688e-01,2.3718821632e-02,1.5942045723e-01,1.3589263272e-01,4.8659773966e-02,2.9103278157e+00,1,0.0000000000e+00,1.4302531480e+01
6.7270136428e-01,-7.2976595338e-02,4.5217500387e-04,2.0061989158e-01,7.5140255465e-05,9.9978394355e-01,5.7897150583e-02,9.0699326587e-02,8.9374692375e-02,5.4700575397e-02,2.9353778569e+00,1,0.0000000000e+00,1.4214712199e+01
6.7281057565e-01,-7.2969391830e-02,4.6602519818e-04,2.0062956637e-01,8.1157321157e-05,1.0001000001e+00,7.8852127821e-02,1.8782473913e-01,8.7949449245e-02,5.5665699725e-02,2.8248597332e+00,1,0.0000000000e+00,1.4200058384e+01
6.7281057565e-01,-7.2969391830e-02,4.6602519818e-04,2.0062956637e-01,8.1157321157e-05,1.0001000001e+00,7.8852127821e-02,1.8782473913e-01,8.7949449245e-02,5.5665699725e-02,2.8248597332e+00,2,0.0000000000e+00,0.0000000000e+00
6.7381814839e-01,-7.2681466644e-02,1.6848613456e-03,2.0071690902e-01,1.4555460866e-04,1.0017847006e+00,4.3368076959e-01,1.9386564104e+00,8.5785519973e-02,6.9808940453e-02,8.4803136833e-01,2,0.0000000000e+00,0.0000000000e+00
6.7488340521e-01,-7.2136947451e-02,4.1538224655e-03,2.0080779485e-01,2.2320810196e-04,1.0022284640e+00,5.6499287017e-01,2.5794129844e+00,8.4996190071e-02,7.5041376653e-02,1.1689195897e-01,2,0.0000000000e+00,0.0000000000e+00
6.7598582339e-01,-7.1485664172e-02,7.1323243171e-03,2.0090133107e-01,3.0706747098e-04,1.0021991689e+00,6.0794765886e-01,2.7814490292e+00,8.4749293621e-02,7.6752576613e-02,-1.2207735272e-01,2,0.0000000000e+00,0.0000000000e+00
6.7698672468e-01,-7.0870595742e-02,9.9438950744e-03,2.0098612350e-01,3.8415107392e-04,1.0020404663e+00,6.1863988697e-01,2.8245279743e+00,8.4697614047e-02,7.7178569160e-02,-1.8145493175e-01,2,0.0000000000e+00,0.0000000000e+00
6.7814501988e-01,-7.0131430986e-02,1.3211147767e-02,2.0106031317e-01,4.7686263663e-04,1.0018227058e+00,6.5712440506e-01,2.8115062932e+00,4.2792969173e-02,8.2945080129e-02,-1.8855894280e-01,2,0.0000000000e+00,4.4011053691e+01
6.7929333359e-01,-6.9356800285e-02,1.6422534225e-02,2.0108549319e-01,5.7532915098e-04,1.0016129950e+00,6.9166359382e-01,2.7803563454e+00,1.1674885035e-03,8.8526941708e-02,-1.7514266190e-01,2,0.0000000000e+00,4.3347876466e+01
6.8042070056e-01,-6.8558629240e-02,1.9537652181e-02,2.0106405908e-01,6.7816338902e-04,1.0014254192e+00,7.2420063843e-01,2.7458432842e+00,-3.9093368684e-02,9.3890385692e-02,-1.5742262642e-01,2,0.0000000000e+00,4.2702144363e+01
6.8144323333e-01,-6.7803231963e-02,2.2329368695e-02,2.0100563590e-01,7.7662547287e-04,1.0012727104e+00,7.5325317931e-01,2.7146949627e+00,-7.5096885665e-02,9.8684034392e-02,-1.4140617503e-01,2,0.0000000000e+00,4.2118737874e+01
6.8268681561e-01,-6.6844695022e-02,2.5682512920e-02,2.0088535423e-01,9.0293136296e-04,1.0011082068e+00,7.8827215248e-01,2.6783460654e+00,-1.1822686294e-01,1.0443406874e-01,-1.2349158374e-01,2,0.0000000000e+00,4.1411361673e+01
6.8369097574e-01,-6.6039033436e-02,2.8357884602e-02,2.0074937460e-01,1.0101045842e-03,1.0009908236e+00,8.1634561346e-01,2.6504470247e+00,-1.5252739569e-01,1.0901517320e-01,-1.1052652311e-01,2,0.0000000000e+00,4.0841846552e+01
6.8489668584e-01,-6.5034556052e-02,3.1534191382e-02,2.0054094815e-01,1.1448253458e-03,1.0008660899e+00,8.4980844185e-01,2.6186204980e+00,-1.9309208441e-01,1.1444272275e-01,-9.6679391154e-02,2,0.0000000000e+00,4.0160144573e+01
6.8639443459e-01,-6.3730876231e-02,3.5428054163e-02,2.0021458420e-01,1.3212124163e-03,1.0007327095e+00,8.9096341676e-01,2.5814049030e+00,-2.4254009586e-01,1.2107268231e-01,-8.1836708389e-02,2,0.0000000000e+00,3.9316884692e+01
6.8833706914e-01,-6.1948812174e-02,4.0398569747e-02,1.9968234472e-01,1.5646170882e-03,1.0005897565e+00,9.4357050059e-01,2.5364690795e+00,-3.0512476736e-01,1.2948403766e-01,-6.5909098648e-02,2,0.0000000000e+00,3.8229699392e+01
6.8953864152e-01,-6.0795746372e-02,4.3430487377e-02,1.9929291691e-01,1.7232708804e-03,1.0005156375e+00,9.7562660765e-01,2.5103060864e+00,-3.4296117750e-01,1.3457915067e-01,-5.7644634034e-02,2,0.0000000000e+00,3.7561298226e+01
6.9089962554e-01,-5.9443493821e-02,4.6827550641e-02,1.9879743906e-01,1.9103020752e-03,1.0004428495e+00,1.0114548800e+00,2.4819820814e+00,-3.8501393560e-01,1.4025007659e-01,-4.9523677434e-02,2,0.0000000000e+00,3.6808237763e+01
6.9235717090e-01,-5.7941647362e-02,5.0423881542e-02,1.9820401104e-01,2.1190774524e-03,1.0003762333e+00,1.0492284527e+00,2.4530168488e+00,-4.2910817958e-01,1.4620473881e-01,-4.2085681978e-02,2,0.0000000000e+00,3.6006735324e+01
6.9383891215e-01,-5.6358918436e-02,5.4037601125e-02,1.9753558605e-01,2.3401221349e-03,1.0003187622e+00,1.0869676901e+00,2.4248512931e+00,-4.7294090030e-01,1.5213203037e-01,-3.5662774384e-02,2,0.0000000000e+00,3.5197473743e+01
6.9531864111e-01,-5.4723040923e-02,5.7605623885e-02,1.9680398857e-01,2.5695372846e-03,1.0002701271e+00,1.1239658601e+00,2.3978626272e+00,-5.1572047507e-01,1.5792402765e-01,-3.0221240166e-02,2,0.0000000000e+00,3.4395129487e+01
6.9679339379e-01,-5.3038712003e-02,6.1122669260e-02,1.9601259356e-01,2.8066148940e-03,1.0002290448e+00,1.1601341919e+00,2.3719699617e+00,-5.5737472857e-01,1.6356999897e-01,-2.5618544898e-02,2,0.0000000000e+00,3.3601479844e+01
6.9826517425e-01,-5.1305126149e-02,6.4595226527e-02,1.9516226454e-01,3.0514232875e-03,1.0001942882e+00,1.1955121635e+00,2.3470230292e+00,-5.9797503191e-01,1.6907879107e-01,-2.1718317313e-02,2,0.0000000000e+00,3.2815585210e+01
6.9973655937e-01,-4.9520492958e-02,6.8030749455e-02,1.9425314158e-01,3.3041781388e-03,1.0001648347e+00,1.2301522897e+00,2.3228844897e+00,-6.3760296322e-01,1.7446078856e-01,-1.8406881587e-02,2,0.0000000000e+00,3.2036215714e+01
7.0120990835e-01,-4.7682949743e-02,7.1435812871e-02,1.9328508520e-01,3.5651130117e-03,1.0001398458e+00,1.2640999663e+00,2.2994397219e+00,-6.7632800109e-01,1.7972486277e-01,-1.5591044873e-02,2,0.0000000000e+00,3.1262282350e+01
7.0268729297e-01,-4.5790702786e-02,7.4816015730e-02,1.9225779108e-01,3.8344578884e-03,1.0001186308e+00,1.2973918876e+00,2.2765940330e+00,-7.1420654227e-01,1.8487821160e-01,-1.3194048387e-02,2,0.0000000000e+00,3.0492872960e+01
7.0417054736e-01,-4.3842020773e-02,7.8176154277e-02,1.9117082603e-01,4.1124388433e-03,1.0001006165e+00,1.3300574155e+00,2.2542687349e+00,-7.5128411582e-01,1.8992663893e-01,-1.1152193220e-02,2,0.0000000000e+00,2.9727223922e+01
7.0566132452e-01,-4.1835206611e-02,8.1520396434e-02,1.9002364314e-01,4.3992810887e-03,1.0000853238e+00,1.3621200431e+00,2.2323978769e+00,-7.8759754846e-01,1.9487483252e-01,-9.4122556635e-03,2,0.0000000000e+00,2.8964688972e+01
7.0716114502e-01,-3.9768567347e-02,8.4852426148e-02,1.8881558791e-01,4.6952125356e-03,1.0000723498e+00,1.3935985981e+00,2.2109256786e+00,-8.2317671664e-01,1.9972658958e-01,-7.9295080287e-03,2,0.0000000000e+00,2.8204712965e+01
7.0867143508e-01,-3.7640388509e-02,8.8175554600e-02,1.8754590057e-01,5.0004669046e-03,1.0000613546e+00,1.4245081401e+00,2.1898045467e+00,-8.5804586509e-01,2.0448498620e-01,-6.6661860099e-03,2,0.0000000000e+00,2.7446811845e+01
7.1019355842e-01,-3.5448909650e-02,9.1492810102e-02,1.8621371469e-01,5.3152868012e-03,1.0000520497e+00,1.4548606582e+00,2.1689935028e+00,-8.9222463582e-01,2.0915250939e-01,-5.5902823431e-03,2,0.0000000000e+00,2.6690556511e+01
7.1172884196e-01,-3.3192302669e-02,9.4807008717e-02,1.8481805366e-01,5.6399264973e-03,1.0000441900e+00,1.4846655847e+00,2.1484569388e+00,-9.2572884140e-01,2.1373115602e-01,-4.6745858058e-03,2,0.0000000000e+00,2.5935560387e+01
7.1327860019e-01,-3.0868647105e-02,9.8120817521e-02,1.8335782278e-01,5.9746552259e-03,1.0000375662e+00,1.5139302321e+00,2.1281635770e+00,-9.5857111421e-01,2.1822251604e-01,-3.8959044641e-03,2,0.0000000000e+00,2.5181468196e+01
7.1484415422e-01,-2.8475909574e-02,1.0143680209e-01,1.8183180145e-01,6.3197599442e-03,1.0000319998e+00,1.5426600740e+00,2.1080856509e+00,-9.9076135154e-01,2.2262782879e-01,-3.2344342405e-03,2,0.0000000000e+00,2.4427947999e+01
7.1642685416e-01,-2.6011914592e-02,1.0475747803e-01,1.8023862828e-01,6.6755493871e-03,1.0000273378e+00,1.5708590438e+00,2.0881981598e+00,-1.0223071579e+00,2.2694803983e-01,-2.6732372318e-03,2,0.0000000000e+00,2.3674682116e+01
7.1802809777e-01,-2.3474318054e-02,1.0808535126e-01,1.7857678613e-01,7.0423577842e-03,1.0000234492e+00,1.5985297107e+00,2.0684782701e+00,-1.0532141308e+00,2.3118383695e-01,-2.1978109048e-03,2,0.0000000000e+00,2.2921360529e+01
7.1964935257e-01,-2.0860572486e-02,1.1142296249e-01,1.7684458034e-01,7.4205497985e-03,1.0000202218e+00,1.6256734639e+00,2.0489047570e+00,-1.0834861413e+00,2.3533568605e-01,-1.7957274541e-03,2,0.0000000000e+00,2.2167673308e+01
7.2129217894e-01,-1.8167887771e-02,1.1477293082e-01,1.7504011274e-01,7.8105261552e-03,1.0000175590e+00,1.6522906509e+00,2.0294575050e+00,-1.1131255490e+00,2.3940385863e-01,-1.4563313848e-03,2,0.0000000000e+00,2.1413303396e+01
7.2295825649e-01,-1.5393183662e-02,1.1813800066e-01,1.7316124859e-01,8.2127304892e-03,1.0000153782e+00,1.6783806969e+00,2.0101170367e+00,-1.1421333881e+00,2.4338845547e-01,-1.1704842576e-03,2,0.0000000000e+00,2.0657918815e+01
7.2464941572e-01,-1.2533030242e-02,1.2152109594e-01,1.7120557419e-01,8.6276579691e-03,1.0000136083e+00,1.7039422243e+00,1.9908640384e+00,-1.1705095406e+00,2.4728942935e-01,-9.3034825908e-04,2,0.0000000000e+00,1.9901163592e+01
7.2636767487e-01,-9.5835761815e-03,1.2492538045e-01,1.6917034446e-01,9.0558657218e-03,1.0000121881e+00,1.7289731436e+00,1.9716788888e+00,-1.1982528723e+00,2.5110660272e-01,-7.2920234331e-04,2,0.0000000000e+00,1.9142647805e+01
7.2811528770e-01,-6.5404540514e-03,1.2835433498e-01,1.6705241308e-01,9.4979866188e-03,1.0000110654e+00,1.7534707759e+00,1.9525411259e+00,-1.2253613947e+00,2.5483968950e-01,-5.6128511315e-04,2,0.0000000000e+00,1.8381934538e+01
7.2989480297e-01,-3.3986601221e-03,1.3181185136e-01,1.6484814280e-01,9.9547468051e-03,1.0000101950e+00,1.7774319710e+00,1.9334288543e+00,-1.2518324139e+00,2.5848831545e-01,-4.2166062220e-04,2,0.0000000000e+00,1.7618524043e+01
7.3170914545e-01,-1.5238963199e-04,1.3530236038e-01,1.6255328199e-01,1.0426989743e-02,1.0000095385e+00,1.8008532944e+00,1.9143179991e+00,-1.2776627477e+00,2.6205204871e-01,-3.0610315991e-04,2,0.0000000000e+00,1.6851831695e+01
7.3356171963e-01,3.2051768288e-03,1.3883099279e-01,1.6016280343e-01,1.0915707419e-02,1.0000090627e+00,1.8237312064e+00,1.8951814194e+00,-1.3028489251e+00,2.6553042827e-01,-2.1099874627e-04,2,0.0000000000e+00,1.6081160536e+01
7.3545656132e-01,6.6821852341e-03,1.4240381755e-01,1.5767066900e-01,1.1422085923e-02,1.0000087394e+00,1.8460624279e+00,1.8759876468e+00,-1.3273875780e+00,2.6892302015e-01,-1.3326012270e-04,2,0.0000000000e+00,1.5305659494e+01
7.3739854816e-01,1.0288543963e-02,1.4602817045e-01,1.5506949959e-01,1.1947569156e-02,1.0000085442e+00,1.8678444031e+00,1.8566992007e+00,-1.3512759249e+00,2.7222948759e-01,-7.0254122128e-05,2,0.0000000000e+00,1.4524265837e+01
7.3939372399e-01,1.4036594235e-02,1.4971316554e-01,1.5235006776e-01,1.2493956854e-02,1.0000084566e+00,1.8890761701e+00,1.8372700096e+00,-1.3745126781e+00,2.7544972179e-01,-1.9739124339e-05,2,0.0000000000e+00,1.3735613980e+01
7.4144979494e-01,1.7942138566e-02,1.5347047729e-01,1.4950051805e-01,1.3063554964e-02,1.0000084589e+00,1.9097596980e+00,1.8176415280e+00,-1.3970994243e+00,2.7858404167e-01,2.0187937666e-05,2,0.0000000000e+00,1.2937895541e+01
7.4357697499e-01,2.2026189457e-02,1.5731568612e-01,1.4650504250e-01,1.3659431345e-02,1.0000085364e+00,1.9299025311e+00,1.7977360960e+00,-1.4190433710e+00,2.8163358879e-01,5.1136586615e-05,2,0.0000000000e+00,1.2128615001e+01
7.4578952484e-01,2.6318148539e-02,1.6127074343e-01,1.4334147312e-01,1.4285880644e-02,1.0000086768e+00,1.9495230588e+00,1.7774448361e+00,-1.4403628357e+00,2.8460111416e-01,7.4459607427e-05,2,0.0000000000e+00,1.1304137416e+01
7.4810871017e-01,3.0861925583e-02,1.6536871857e-01,1.3997664515e-01,1.4949319115e-02,1.0000088703e+00,1.9686608436e+00,1.7566044566e+00,-1.4610979948e+00,2.8749251911e-01,9.1279553261e-05,2,0.0000000000e+00,1.0458814376e+01
7.5056994784e-01,3.5730661875e-02,1.6966538687e-01,1.3635525696e-01,1.5660437531e-02,1.0000091100e+00,1.9874050266e+00,1.7349405802e+00,-1.4813406625e+00,2.9032110144e-01,1.0250282392e-04,2,0.0000000000e+00,9.5828194184e+00
7.5324403685e-01,4.1070410557e-02,1.7427385315e-01,1.3236683598e-01,1.6440588216e-02,1.0000093937e+00,2.0059841684e+00,1.7118985432e+00,-1.5013287421e+00,2.9312099479e-01,1.0879789193e-04,2,0.0000000000e+00,8.6556287536e+00
7.5634213529e-01,4.7315599578e-02,1.7953689737e-01,1.2768293696e-01,1.7353289003e-02,1.0000097346e+00,2.0252431172e+00,1.6858005733e+00,-1.5219493001e+00,2.9601857455e-01,1.1040331136e-04,2,0.0000000000e+00,7.6132780960e+00
7.5867597046e-01,5.2057544745e-02,1.8344873030e-01,1.2411458251e-01,1.8046455390e-02,1.0000099907e+00,2.0381863770e+00,1.6665316557e+00,-1.5357362619e+00,2.9796259637e-01,1.0863844986e-04,2,0.0000000000e+00,6.8505402323e+00
7.6124949651e-01,5.7319620139e-02,1.8771063506e-01,1.2014456189e-01,1.8815782059e-02,1.0000102654e+00,2.0509412116e+00,1.6456415956e+00,-1.5492495570e+00,2.9987500188e-01,1.0450760895e-04,2,0.0000000000e+00,6.0317386217e+00
7.6387984483e-01,6.2729697224e-02,1.9201155787e-01,1.1605328368e-01,1.9606860880e-02,1.0000105327e+00,2.0623746006e+00,1.6246462887e+00,-1.5612811487e+00,3.0158566318e-01,9.8526094965e-05,2,0.0000000000e+00,5.2188574392e+00
7.6634354141e-01,6.7822472086e-02,1.9599027894e-01,1.1219452068e-01,2.0351624884e-02,1.0000107673e+00,2.0716528321e+00,1.6052784176e+00,-1.5709657667e+00,3.0297046682e-01,9.1751750828e-05,2,0.0000000000e+00,4.4793392283e+00
7.6873729209e-01,7.2790988037e-02,1.9981064446e-01,1.0842418817e-01,2.1078274548e-02,1.0000109783e+00,2.0793773313e+00,1.5867099164e+00,-1.5789498163e+00,3.0412006327e-01,8.4387196041e-05,2,0.0000000000e+00,3.7809291437e+00
7.7111905412e-01,7.7751499431e-02,2.0356802861e-01,1.0465539393e-01,2.1803792790e-02,1.0000111700e+00,2.0858342203e+00,1.5684545263e+00,-1.5855392515e+00,3.0507754168e-01,7.6520696479e-05,2,0.0000000000e+00,3.1055477154e+00
7.7348856403e-01,8.2700342053e-02,2.0726317508e-01,1.0089196630e-01,2.2527627929e-02,1.0000113417e+00,2.0910739178e+00,1.5504880479e+00,-1.5907926341e+00,3.0585074515e-01,6.8337296944e-05,2,0.0000000000e+00,2.4528226470e+00
7.7584840514e-01,8.7639975155e-02,2.1090113862e-01,9.7133011447e-02,2.3250125237e-02,1.0000114931e+00,2.0951504111e+00,1.5327661908e+00,-1.5947715182e+00,3.0644801114e-01,5.9970598674e-05,2,0.0000000000e+00,1.8216205155e+00
7.7820630042e-01,9.2583832135e-02,2.1449451377e-01,9.3369214415e-02,2.3973236288e-02,1.0000116246e+00,2.0981170137e+00,1.5152084202e+00,-1.5975353529e+00,3.0687751310e-01,5.1503803926e-05,2,0.0000000000e+00,1.2095732121e+00
7.8056878959e-01,9.7543058093e-02,2.1805352593e-01,8.9592946230e-02,2.4698578743e-02,1.0000117362e+00,2.1000115512e+00,1.4977455980e+00,-1.5991266268e+00,3.0714507646e-01,4.3000763185e-05,2,0.0000000000e+00,6.1484333503e-01
7.8294134171e-01,1.0252665714e-01,2.2158631198e-01,8.5798179050e-02,2.5427457548e-02,1.0000118282e+00,2.1008599590e+00,1.4803182652e+00,-1.5995748516e+00,3.0725472608e-01,3.4512581401e-05,2,0.0000000000e+00,3.6046408162e-02
7.8532934848e-01,1.0754351236e-01,2.2510047090e-01,8.1978968682e-02,2.6161160086e-02,1.0000119005e+00,2.1006790447e+00,1.4628687120e+00,-1.5988994324e+00,3.0720909921e-01,2.6078821559e-05,2,0.0000000000e+00,-5.2802448537e-01
7.8773846995e-01,1.1260305772e-01,2.2860356975e-01,7.8128961337e-02,2.6901054176e-02,1.0000119533e+00,2.0994769944e+00,1.4453380633e+00,-1.5971101949e+00,3.0700952216e-01,1.7729792165e-05,2,0.0000000000e+00,-1.0784814861e+00
7.9017487592e-01,1.1771572930e-01,2.3210346030e-01,7.4241069695e-02,2.7648653762e-02,1.0000119864e+00,2.0972530985e+00,1.4276641887e+00,-1.5942070796e+00,3.0665596988e-01,9.4884711302e-06,2,0.0000000000e+00,-1.6163856302e+00
7.9264563822e-01,1.2289372430e-01,2.3560877773e-01,7.0306918490e-02,2.8405729546e-02,1.0000119998e+00,2.0939966772e+00,1.4097785233e+00,-1.5901789354e+00,3.0614690387e-01,1.3715011540e-06,2,0.0000000000e+00,-2.1428104690e+00
7.9515931645e-01,1.2815214604e-01,2.3912965958e-01,6.6316004351e-02,2.9174475933e-02,1.0000119931e+00,2.0896847521e+00,1.3916014558e+00,-1.5850009174e+00,3.0547891997e-01,-6.6105443159e-06,2,0.0000000000e+00,-2.6589258374e+00
7.9772688091e-01,1.3351081761e-01,2.4267885292e-01,6.2254362212e-02,2.9957775506e-02,1.0000119660e+00,2.0842776682e+00,1.3730351752e+00,-1.5786296049e+00,3.0464608595e-01,-1.4453703744e-05,2,0.0000000000e+00,-3.1661185367e+00
8.0036335159e-01,1.3899751936e-01,2.4627366911e-01,5.8102178883e-02,3.0759671201e-02,1.0000119177e+00,2.0777108170e+00,1.3539511086e+00,-1.5709937741e+00,3.0363868883e-01,-2.2162565826e-05,2,0.0000000000e+00,-3.6662002882e+00
8.0309113439e-01,1.4465461476e-01,2.4993997887e-01,5.3828896212e-02,3.1586332856e-02,1.0000118468e+00,2.0698776356e+00,1.3341645609e+00,-1.5619754287e+00,3.0244066029e-01,-2.9755326060e-05,2,0.0000000000e+00,-4.1618339091e+00
8.0594795851e-01,1.5055488197e-01,2.5372177488e-01,4.9381485918e-02,3.2448367003e-02,1.0000117510e+00,2.0605894408e+00,1.3133747383e+00,-1.5513649509e+00,3.0102349238e-01,-3.7277165677e-05,2,0.0000000000e+00,-4.6575631844e+00
8.0901157197e-01,1.5685097580e-01,2.5771117141e-01,4.4647741286e-02,3.3368034352e-02,1.0000116251e+00,2.0494530251e+00,1.2909790918e+00,-1.5387242739e+00,2.9932768843e-01,-4.4844578141e-05,2,0.0000000000e+00,-5.1630960006e+00
8.1253158177e-01,1.6404047830e-01,2.6220991460e-01,3.9259200461e-02,3.4417931417e-02,1.0000114528e+00,2.0352334457e+00,1.2650865361e+00,-1.5226737485e+00,2.9716616266e-01,-5.2891477227e-05,2,0.0000000000e+00,-5.7112828416e+00
8.1500254641e-01,1.6905621255e-01,2.6531331589e-01,3.5511636604e-02,3.5150205766e-02,1.0000113156e+00,2.0243891303e+00,1.2467902445e+00,-1.5104829718e+00,2.9551983179e-01,-5.8132920813e-05,2,0.0000000000e+00,-6.0756501448e+00
8.1798986922e-01,1.7508302954e-01,2.6900466007e-01,3.1022532027e-02,3.6029880889e-02,1.0000111330e+00,2.0103793539e+00,1.2245203232e+00,-1.4947824011e+00,2.9339502788e-01,-6.4010658442e-05,2,0.0000000000e+00,-6.4940957824e+00
8.2072824066e-01,1.8056966158e-01,2.7232972000e-01,2.6949983964e-02,3.6830496685e-02,1.0000109508e+00,1.9967160780e+00,1.2039477064e+00,-1.4795123167e+00,2.9132460318e-01,-6.8974591375e-05,2,0.0000000000e+00,-6.8568613492e+00
8.2324088700e-01,1.8557025778e-01,2.7533094804e-01,2.3250837974e-02,3.7560001894e-02,1.0000107721e+00,1.9835245709e+00,1.1849265873e+00,-1.4648014358e+00,2.8932706163e-01,-7.3174622537e-05,2,0.0000000000e+00,-7.1725613910e+00
8.2571576858e-01,1.9046256479e-01,2.7824016977e-01,1.9644202442e-02,3.8273527341e-02,1.0000105862e+00,1.9699503855e+00,1.1660477314e+00,-1.4496909770e+00,2.8727276615e-01,-7.6980231392e-05,2,0.0000000000e+00,-7.4677677597e+00
8.2817217725e-01,1.9528446355e-01,2.8108129435e-01,1.6102184145e-02,3.8976599202e-02,1.0000103928e+00,1.9559365654e+00,1.1471615192e+00,-1.4341154806e+00,2.8515301171e-01,-8.0439534949e-05,2,0.0000000000e+00,-7.7456085907e+00
8.3058372129e-01,1.9998419899e-01,2.8382521795e-01,1.2662726078e-02,3.9661673890e-02,1.0000101950e+00,1.9416818316e+00,1.1284702794e+00,-1.4182937875e+00,2.8299777115e-01,-8.3534720332e-05,2,0.0000000000e+00,-8.0039624086e+00
8.3295401099e-01,2.0456949079e-01,2.8647809854e-01,9.3198716084e-03,4.0329882557e-02,1.0000099937e+00,1.9272168315e+00,1.1099486803e+00,-1.4022577365e+00,2.8081158375e-01,-8.6292621599e-05,2,0.0000000000e+00,-8.2442504325e+00
8.3529222224e-01,2.0905863943e-01,2.8905188617e-01,6.0600279767e-03,4.0983896959e-02,1.0000097890e+00,1.9125305114e+00,1.0915274668e+00,-1.3859932017e+00,2.7859269661e-01,-8.8743444964e-05,2,0.0000000000e+00,-8.4682895799e+00
8.3760265513e-01,2.1346027607e-01,2.9155261488e-01,2.8767474384e-03,4.1624978223e-02,1.0000095814e+00,1.8976344575e+00,1.0731747535e+00,-1.3695114097e+00,2.7634278880e-01,-9.0908696488e-05,2,0.0000000000e+00,-8.6772367230e+00
8.3988811485e-01,2.1778006530e-01,2.9398442420e-01,-2.3422202622e-04,4.2253954548e-02,1.0000093714e+00,1.8825451708e+00,1.0548702749e+00,-1.3528291806e+00,2.7406428781e-01,-9.2806502992e-05,2,0.0000000000e+00,-8.8720098082e+00
8.4215128879e-01,2.2202337382e-01,2.9635112691e-01,-3.2768847038e-03,4.2871610166e-02,1.0000091594e+00,1.8672762880e+00,1.0365946063e+00,-1.3359602872e+00,2.7175919333e-01,-9.4453406544e-05,2,0.0000000000e+00,-9.0534394242e+00
